LAN

Fecha;Open;High;Low;Close;Volume
23-09-2008 00:00:00;6191,6;6280;6150;6227,8;449752
24-09-2008 00:00:00;6227,8;6215;6065;6162,3;222022
25-09-2008 00:00:00;6162,3;6300,1;6200;6285;658372
26-09-2008 00:00:00;6285;6300;6151;6184,2;596768
29-09-2008 00:00:00;6200;6200;5840;5855,5;432466
30-09-2008 00:00:00;5855,5;6050;5855,5;6047,7;764858
01-10-2008 00:00:00;6047,7;6250;6049,9;6247,1;789203
02-10-2008 00:00:00;6247;6300;5949,9;5972,2;363578
03-10-2008 00:00:00;5972,2;6127;5800;5926,2;240465
06-10-2008 00:00:00;5900;5951;5350;5735,5;559851
07-10-2008 00:00:00;5735,5;6060;5395;5406,4;265988
08-10-2008 00:00:00;5406,4;6060;5050;5300;523980
09-10-2008 00:00:00;5300;5800;4999;4999,7;520046
10-10-2008 00:00:00;4999,7;5935;4420;4712,3;1242518
13-10-2008 00:00:00;4712,3;5500;4860;5431,8;734820
14-10-2008 00:00:00;5431,8;6000;5421;5496,6;597810
15-10-2008 00:00:00;5499;5600;5310;5391,1;303479
16-10-2008 00:00:00;5390;5500;5100;5200;406065
17-10-2008 00:00:00;5200;5781;5200;5399,2;643208
20-10-2008 00:00:00;5399,2;5850;5500;5833,3;483282
21-10-2008 00:00:00;5833,3;5995;5700;5941;384459
22-10-2008 00:00:00;5890;5890;5500;5579,5;418534
23-10-2008 00:00:00;5579,5;5700;5490;5699;468611
24-10-2008 00:00:00;5398;5767;5250;5635,9;202762
27-10-2008 00:00:00;5635,9;5750;5577,3;5706,2;258705
28-10-2008 00:00:00;5706,2;5970;5600;5728,9;613423
29-10-2008 00:00:00;5950;6049;5700;5991,5;1019962
30-10-2008 00:00:00;5991,5;6150;5982;6062,4;806231
03-11-2008 00:00:00;6062,4;6850;6070;6385,7;927412
04-11-2008 00:00:00;6355,1;6500;6250;6391,2;806000
05-11-2008 00:00:00;6391,2;6400;6200;6330;256707
06-11-2008 00:00:00;6330;6250;5975;6021,8;473414
07-11-2008 00:00:00;6021,8;6300,1;6000;6076;239744
10-11-2008 00:00:00;6076;6262;6081;6193,5;281190
11-11-2008 00:00:00;6193,5;6230;6040;6188;529040
12-11-2008 00:00:00;6188;6200;5900;5908,6;402213
13-11-2008 00:00:00;5908,6;6000;5620;6000;395490
14-11-2008 00:00:00;6000;6170;5900;6002,2;302160
17-11-2008 00:00:00;6002,2;5970;5850;5956,3;75999
18-11-2008 00:00:00;5956,3;5950;5849,9;5910,4;238906
19-11-2008 00:00:00;5910,4;5950;5751;5767,1;77240
20-11-2008 00:00:00;5767,1;6080,1;5390;5398,7;448318
21-11-2008 00:00:00;5720;5900;5100;5280;292654
24-11-2008 00:00:00;5280;5700;5340;5614,7;300035
25-11-2008 00:00:00;5614,7;5800;5509;5690,3;329678
26-11-2008 00:00:00;5690,3;5750;5501;5714,5;351218
27-11-2008 00:00:00;5714,5;5750;5680;5700;61171
28-11-2008 00:00:00;5700;5700;5490;5499;339098
01-12-2008 00:00:00;5499;5600;5390;5599,9;722109
02-12-2008 00:00:00;5599,9;5650;5486;5493;274100
03-12-2008 00:00:00;5447,5;5556;5299;5461,5;701067
04-12-2008 00:00:00;5461,5;5590;5360;5424,6;149647
05-12-2008 00:00:00;5424,6;5459,8;5280;5400;469418
09-12-2008 00:00:00;5400;5825;5370;5626,3;574624
10-12-2008 00:00:00;5700;5680;5600,1;5615,6;409094
11-12-2008 00:00:00;5615,6;5650;5530;5610,3;152342
12-12-2008 00:00:00;5610,3;5600;5450;5598;243912
15-12-2008 00:00:00;5598;5598;5450;5498,9;97690
16-12-2008 00:00:00;5498,9;5550;5410;5525,1;284803
17-12-2008 00:00:00;5525,1;5600;5475;5503,7;350627
18-12-2008 00:00:00;5503,7;5500;5414;5432;219797
19-12-2008 00:00:00;5432;5520;5400;5432;188593
22-12-2008 00:00:00;5432;5550;5320;5380;76548
23-12-2008 00:00:00;5380;5380;5280;5298,7;264712
24-12-2008 00:00:00;5298,7;5370;5250;5275,6;190276
26-12-2008 00:00:00;5275,6;5421;5290;5334,7;924534
29-12-2008 00:00:00;5334,7;5500;5300;5314,7;370467
30-12-2008 00:00:00;5314,7;5500;5290;5483,2;2087787
02-01-2009 00:00:00;5483,2;5590;5295;5497,4;717332
05-01-2009 00:00:00;5497,4;5497;5301;5470;508053
06-01-2009 00:00:00;5470;5601;5500;5584,4;496658
07-01-2009 00:00:00;5600;5700;5529,2;5643,9;261381
08-01-2009 00:00:00;5643,9;5650,1;5580;5600;1297818
09-01-2009 00:00:00;5600;5640;5510;5632,7;1565386
12-01-2009 00:00:00;5632,7;5590;5340;5446,5;184735
13-01-2009 00:00:00;5446,5;5450;5321;5339;140005
14-01-2009 00:00:00;5339;5420;5190;5206,8;324587
15-01-2009 00:00:00;5206,8;5352;5150;5342;259387
16-01-2009 00:00:00;5342;5420;5300;5350;172828
19-01-2009 00:00:00;5350;5400;5305;5392,3;67199
