SQM-B

Fecha;Open;High;Low;Close;Volume
23-08-2007 00:00:00;8105,3;8150;7998;8120;295641
24-08-2007 00:00:00;8120;8400;8150;8311;311516
27-08-2007 00:00:00;8311;8350;8250;8350;200009
28-08-2007 00:00:00;8350;8299,9;8020;8068,1;147213
29-08-2007 00:00:00;8068,1;8170;8090;8170;133675
30-08-2007 00:00:00;8170;8201;8169,9;8170;295288
31-08-2007 00:00:00;8170;8390;8230;8375,9;679028
03-09-2007 00:00:00;8375,9;8400,1;8350;8350;96061
04-09-2007 00:00:00;8350;8350;8250,1;8350;476277
05-09-2007 00:00:00;8350;8305;8249,9;8305;103926
06-09-2007 00:00:00;8305;8306;8150;8150;79745
07-09-2007 00:00:00;8150;8251;7999,9;7999,9;27476
10-09-2007 00:00:00;7999,9;8250;7798;7850;180425
11-09-2007 00:00:00;7850;8250;7780;7782,2;87415
12-09-2007 00:00:00;7782,2;7800;7699,8;7701;87705
13-09-2007 00:00:00;7701;7850,1;7800;7850;128430
14-09-2007 00:00:00;7850;7950;7790;7950;85906
20-09-2007 00:00:00;7950;8351;7900;8300;292336
21-09-2007 00:00:00;8300;8500;8300;8490,6;311815
24-09-2007 00:00:00;8490,6;8471;8350;8410;162397
25-09-2007 00:00:00;8410;8410;8319;8350;171740
26-09-2007 00:00:00;8350;8500,1;8300;8475;373024
27-09-2007 00:00:00;8475;8630,1;8475;8630;541084
28-09-2007 00:00:00;8630;8800;8600;8760,9;516985
01-10-2007 00:00:00;8760,9;8980;8790;8980;441262
02-10-2007 00:00:00;8980;9240;8980;9192,8;669591
03-10-2007 00:00:00;9192,8;9150;9075;9075;360259
04-10-2007 00:00:00;9075;9200;9000;9199;432170
05-10-2007 00:00:00;9199;9600;9159,2;9518,2;402365
08-10-2007 00:00:00;9518,2;9530;9425;9460;199195
09-10-2007 00:00:00;9460;9530;9410;9510;451772
10-10-2007 00:00:00;9510;9900,1;9480;9797,2;542251
11-10-2007 00:00:00;9797,2;10100;9797,2;9985,1;1697531
12-10-2007 00:00:00;9985,1;10100;9750;9800;321388
16-10-2007 00:00:00;9800;9799,9;9490;9563;287999
17-10-2007 00:00:00;9563;9750;9570;9603;294651
18-10-2007 00:00:00;9603;9570;9450;9450;212372
19-10-2007 00:00:00;9450;9450;9300;9400;86802
22-10-2007 00:00:00;9400;9380,1;9200;9380,1;251311
23-10-2007 00:00:00;9380,1;9450;9250;9370,6;276117
24-10-2007 00:00:00;9370,6;9400;9200;9399,9;246244
25-10-2007 00:00:00;9399,9;9600;9351;9595;329594
26-10-2007 00:00:00;9595;9700;9400;9697,5;453184
29-10-2007 00:00:00;9697,5;9751,1;9650;9730;245677
30-10-2007 00:00:00;9730;10000;9730;9801;226757
31-10-2007 00:00:00;9801;9800;9369,9;9370,5;585808
02-11-2007 00:00:00;9370,5;9700;9300;9384,6;478241
05-11-2007 00:00:00;9384,6;9700;9100;9148,2;377794
06-11-2007 00:00:00;9148,2;9520;9050;9244,7;383381
07-11-2007 00:00:00;9244,7;9250;9150;9189,9;529912
08-11-2007 00:00:00;9189,9;9210;9000;9060;127467
09-11-2007 00:00:00;9060;9190;8850;8944;230666
12-11-2007 00:00:00;8944;9060;8649,9;8650,1;339246
13-11-2007 00:00:00;8650,1;9036,3;8650;8725;352892
14-11-2007 00:00:00;8725;8950;8725;8750;75759
15-11-2007 00:00:00;8750;8750;8600;8649,7;155100
16-11-2007 00:00:00;8649,7;8660;8600;8600;163492
19-11-2007 00:00:00;8600;8660;8300;8350;234630
20-11-2007 00:00:00;8350;8660;8000;8100;51906
21-11-2007 00:00:00;8100;8200;7800;8050,1;307701
22-11-2007 00:00:00;8050,1;8150;8050;8050,1;44334
23-11-2007 00:00:00;8050,1;8350;8100;8250,1;222500
26-11-2007 00:00:00;8250,1;8350;8178;8275;467602
27-11-2007 00:00:00;8275;8275;8199;8200;229201
28-11-2007 00:00:00;8200;8800;8201,1;8726,5;307748
29-11-2007 00:00:00;8726,5;8850;8600;8793,4;58056
30-11-2007 00:00:00;8793,4;8990;8750;8900,1;261331
03-12-2007 00:00:00;8900,1;8900,1;8800;8815;57476
04-12-2007 00:00:00;8815;8901;8700;8700;127403
05-12-2007 00:00:00;8700;8800;8680;8800;253144
06-12-2007 00:00:00;8800;9350;8800;9318,6;333950
07-12-2007 00:00:00;9318,6;9400;9199,9;9281;114971
10-12-2007 00:00:00;9281;9280;9100;9124,5;94947
11-12-2007 00:00:00;9124,5;9170;8745,6;8872,3;103432
12-12-2007 00:00:00;8872,3;9200;8450;8450;233496
13-12-2007 00:00:00;8450;8400;8099,9;8200;293173
14-12-2007 00:00:00;8200;8290;8090;8290;206240
17-12-2007 00:00:00;8290;8250;8049,9;8050,1;336078
18-12-2007 00:00:00;8050,1;8200;7890;8042,1;681289
19-12-2007 00:00:00;8042,1;8200;8080;8200;79035
20-12-2007 00:00:00;8200;8701;8200;8699,9;267495
21-12-2007 00:00:00;8699,9;9101;8699;9100;353588
24-12-2007 00:00:00;9100;9100;9050;9100;11276
26-12-2007 00:00:00;9100;9105,1;9022,8;9105,1;180904
27-12-2007 00:00:00;9105,1;9190;8950;8962,1;230025
28-12-2007 00:00:00;8962,1;9070;8930;8971,5;438851
02-01-2008 00:00:00;9000;9070;8495;8569,8;563399
03-01-2008 00:00:00;8569,8;8800;8500;8750;380264
04-01-2008 00:00:00;8750;8850;8200;8334,1;538339
07-01-2008 00:00:00;8334,1;8850;8100;8250;161896
08-01-2008 00:00:00;8250;8340;8050;8100;475297
09-01-2008 00:00:00;8100;8200;7700;7803,9;447898
10-01-2008 00:00:00;7803,9;8200;7680;8150;506847
11-01-2008 00:00:00;8150;8270;8049;8049;210804
14-01-2008 00:00:00;8049;8250;8039;8199,4;190330
15-01-2008 00:00:00;8199,4;8250;7700;7878;102582
16-01-2008 00:00:00;7878;8100;7350;8017,2;392628
17-01-2008 00:00:00;8017,2;9083;7450;7500;717200
18-01-2008 00:00:00;7500;9083;7191;7224,9;43234
21-01-2008 00:00:00;7224,9;8070;6797,9;6798;490128
22-01-2008 00:00:00;6798;7550;6748;6900,4;277540
23-01-2008 00:00:00;6900,4;7050;6400;6750;195976
24-01-2008 00:00:00;6750;7500;6695;7450;357908
25-01-2008 00:00:00;7450;7900;7450;7454,3;170884
28-01-2008 00:00:00;7454,3;7800;7350;7782,1;100699
29-01-2008 00:00:00;7782,1;8000;7799,9;7900;208880
30-01-2008 00:00:00;7900;8060;7790;8060;180635
31-01-2008 00:00:00;8060;8100;7800;8099,2;60243
01-02-2008 00:00:00;8099,2;8350;8200;8280;185757
04-02-2008 00:00:00;8280;8300;8100;8202,4;54327
05-02-2008 00:00:00;8202,4;8290;7899;7982,7;75111
06-02-2008 00:00:00;7982,7;8290;7800;8000;68689
07-02-2008 00:00:00;8000;7800;7600;7750;193939
08-02-2008 00:00:00;7750;7900;7700;7849;25096
11-02-2008 00:00:00;7849;7845;7700;7749;51529
12-02-2008 00:00:00;7749;8100;7825;8000;422785
13-02-2008 00:00:00;8000;8200;7979;8198;175549
14-02-2008 00:00:00;8198;8200;7955;7957,5;376025
15-02-2008 00:00:00;7957,5;7900;7800;7801;74429
18-02-2008 00:00:00;7801;7851,2;7802;7850;92497
19-02-2008 00:00:00;7850;8070;7850;8000,1;386369
20-02-2008 00:00:00;8000,1;8200;7900;8180,5;85794
21-02-2008 00:00:00;8180,5;8311,6;8200;8262,1;106202
22-02-2008 00:00:00;8262,1;8350;8300;8300;3556
25-02-2008 00:00:00;8300;8800;8300;8703,5;311773
26-02-2008 00:00:00;8703,5;8950;8700;8900;222703
27-02-2008 00:00:00;8900;9450;8800;9200,1;485850
28-02-2008 00:00:00;9200,1;9357;8939,4;8943,4;216854
29-02-2008 00:00:00;8943,4;9150;8800;8972,9;461655
03-03-2008 00:00:00;8972,9;9050;8700;9009,8;144118
04-03-2008 00:00:00;9009,8;9100;8900;9000;233655
05-03-2008 00:00:00;9000;9200;8987;9188,1;127285
06-03-2008 00:00:00;9188,1;9200;9080;9113,3;156951
07-03-2008 00:00:00;9113,3;9200;8799,9;8880;163161
10-03-2008 00:00:00;8880;9180;8400;8476,8;482984
11-03-2008 00:00:00;8476,8;9185;8600;8826,3;686420
12-03-2008 00:00:00;8826,3;9375;8850;9300;431536
13-03-2008 00:00:00;9300;9400;8950;9381,3;422962
14-03-2008 00:00:00;9381,3;9550;9390;9518,6;390373
17-03-2008 00:00:00;9518,6;9501;9000,1;9204,8;323144
18-03-2008 00:00:00;9204,8;9600;9298;9591,5;375068
19-03-2008 00:00:00;9591,5;9750;9451;9646;397525
20-03-2008 00:00:00;9646;9655;9500;9564,4;96099
24-03-2008 00:00:00;9564,4;10000;9600;9955;661392
25-03-2008 00:00:00;9955;10300;9939,2;10295;421980
26-03-2008 00:00:00;10295;10299;9960;10200;179479
27-03-2008 00:00:00;10200;10690;10100;10658;216001
28-03-2008 00:00:00;10658;10670;10300;10300;140100
31-03-2008 00:00:00;10300;10300;9960;10199;211177
01-04-2008 00:00:00;10199;10501;10201;10500;648215
02-04-2008 00:00:00;10500;11015;10500;10997;511673
03-04-2008 00:00:00;10998;11331;10700;11153;1297588
04-04-2008 00:00:00;10501;11623;11250;11623;785436
07-04-2008 00:00:00;11623;12350;11200;12330;704795
08-04-2008 00:00:00;12330;12850;12330;12542;512846
09-04-2008 00:00:00;12542;12750;11930;12086;358824
10-04-2008 00:00:00;12050;12050;11510;11701;519864
11-04-2008 00:00:00;11701;12850;11850;12832;651486
14-04-2008 00:00:00;12832;13400;12850;13230;351483
15-04-2008 00:00:00;13230;13600;13230;13351;710829
16-04-2008 00:00:00;13351;14000;13580;13890;220889
17-04-2008 00:00:00;13890;14241;13699;13900;320896
18-04-2008 00:00:00;13900;14400;13900;13947;394459
21-04-2008 00:00:00;13947;14100;13550;14052;205784
22-04-2008 00:00:00;14052;14130;13450;13594;189784
23-04-2008 00:00:00;13594;14130;12900;12900;215919
24-04-2008 00:00:00;12900;14130;12277;12803;420385
25-04-2008 00:00:00;12803;13620;12890;13500;253519
28-04-2008 00:00:00;13500;13902;13600;13688;317464
29-04-2008 00:00:00;13688;13800;13001;13080;208353
30-04-2008 00:00:00;13080;13800;13150;13201;344315
02-05-2008 00:00:00;13080;13800;12740;12850;59195
05-05-2008 00:00:00;12850;13450;12950;12968;282901
06-05-2008 00:00:00;12968;13050;12850;12964;3566466
07-05-2008 00:00:00;12964;13094;12650;12664;405126
08-05-2008 00:00:00;12664;13000;12600;12895;305974
09-05-2008 00:00:00;12895;13150;12750;13150;144121
12-05-2008 00:00:00;13150;13701;13160;13370;796351
13-05-2008 00:00:00;13370;13650;12703,9;13299;109460
14-05-2008 00:00:00;13299;13590;13360;13450;260587
15-05-2008 00:00:00;13450;13700;13440;13697;348873
16-05-2008 00:00:00;13697;14470;13779;14228;404555
19-05-2008 00:00:00;14228;15250;14250;15170;574714
20-05-2008 00:00:00;15170;16500;15200;16150;529131
22-05-2008 00:00:00;15900;16000;15400;15907;1450266
23-05-2008 00:00:00;15907;15959;15532;15784;439966
26-05-2008 00:00:00;15784;15901;15730;15820;21465
27-05-2008 00:00:00;15820;15930;15660;15744;487589
28-05-2008 00:00:00;15744;16525;15754;16518;322995
29-05-2008 00:00:00;16518;17999;17000;17688;687236
30-05-2008 00:00:00;17688;17950;16349;16366;791486
02-06-2008 00:00:00;16400;17900;16351;17415;714739
03-06-2008 00:00:00;17415;18950;17500;18353;645527
04-06-2008 00:00:00;18353;19800;18380;19706;756469
05-06-2008 00:00:00;19706;21850;19595,4;21504;669930
06-06-2008 00:00:00;21504;21504;20300;20800;408068
09-06-2008 00:00:00;20850;22650;20850;22592;505459
10-06-2008 00:00:00;22592;23500;22650;22959;465647
11-06-2008 00:00:00;22959;23900;21800;22179;540308
12-06-2008 00:00:00;22179;23275;22000;22425;731673
13-06-2008 00:00:00;22425;23350;22000;22386;448375
16-06-2008 00:00:00;22500;23900;22500;23220;525285
17-06-2008 00:00:00;23501;25400;23501;25264;1167651
18-06-2008 00:00:00;25305,5;27270;25305,5;27012;725240
19-06-2008 00:00:00;27012;29100;24500;24699;1085973
20-06-2008 00:00:00;24900;29030;23501;25534;536270
23-06-2008 00:00:00;25534;29035;24870;27000;312877
24-06-2008 00:00:00;27278;29030;25599;25886;339406
25-06-2008 00:00:00;25890;28000;23501;24157;627604
26-06-2008 00:00:00;24157;28000;23800;24013;408285
27-06-2008 00:00:00;24013;25001;23000;24384;575253
30-06-2008 00:00:00;24384;25950;24000;24301;503344
01-07-2008 00:00:00;24301;25500;22801;22856;596992
02-07-2008 00:00:00;23001;24705;20480;20666;517678
03-07-2008 00:00:00;20666;24500;18400;19401;1384733
04-07-2008 00:00:00;19401;24100;19200;19353;69168
07-07-2008 00:00:00;19353;20606;19500;19900;402289
08-07-2008 00:00:00;19900;20700;18800;20378;685640
09-07-2008 00:00:00;20378;21800;20500;20992;1169232
10-07-2008 00:00:00;20992;21600;20751;21067;488599
11-07-2008 00:00:00;21067;21590;20402;20702;782588
14-07-2008 00:00:00;20702;21750;21200;21550;565397
15-07-2008 00:00:00;21550;21400;20250;20475;426701
17-07-2008 00:00:00;21660;22150;20650;20672;703691
18-07-2008 00:00:00;20672;21500;20200;20586;311838
21-07-2008 00:00:00;20586;21500;20687;21047;546574
22-07-2008 00:00:00;21047;21000;20200;20389;255397
23-07-2008 00:00:00;20389;20593;19000;19161;440274
24-07-2008 00:00:00;19501;20510;18741;19200;492207
25-07-2008 00:00:00;19200;19840;18899;19058;182811
28-07-2008 00:00:00;19058;19600;18750;18800;105838
29-07-2008 00:00:00;18800;19600;18300;19099;316755
30-07-2008 00:00:00;19300;21500;19200;21492;615924
31-07-2008 00:00:00;21495;22000;20500;20981;620362
01-08-2008 00:00:00;20981;21200;20349;20397;166189
04-08-2008 00:00:00;20397;21070;18299;18427;753822
05-08-2008 00:00:00;18199;21070;17400;17698;843715
06-08-2008 00:00:00;17698;21070;17750;18633;423269
07-08-2008 00:00:00;18633;19300;18400;19144;494389
08-08-2008 00:00:00;18998;19050;17800;17872;481742
11-08-2008 00:00:00;17872;19050;16650;16744;732204
12-08-2008 00:00:00;16744;18700;16700;16792;652363
13-08-2008 00:00:00;16792;18192;16800;17833;1557398
14-08-2008 00:00:00;17833;18418;17468;18106;394758
18-08-2008 00:00:00;18106;18150;17400;17547;133502
19-08-2008 00:00:00;17547;18150;17350;17965;412491
20-08-2008 00:00:00;17965;18700;18108;18651;804496
21-08-2008 00:00:00;18850;19650;18800;19553;811718
22-08-2008 00:00:00;19553;19800;19100;19562;768982
25-08-2008 00:00:00;19562;20100;19699;19832;281465
26-08-2008 00:00:00;20000;20101;19800;19964;85444
27-08-2008 00:00:00;20050;20551;20050;20500;294281
28-08-2008 00:00:00;20500;22400;19950;20165;210576
29-08-2008 00:00:00;20165;20400;19599;19649;167340
01-09-2008 00:00:00;19649;20300;18900;19000;31655
02-09-2008 00:00:00;19000;20300;18199;18337;179600
03-09-2008 00:00:00;18337;18925;17800;18137;273588
04-09-2008 00:00:00;18137;18500;17189;17302;416397
05-09-2008 00:00:00;17302;18500;16700;17110;604168
08-09-2008 00:00:00;17110;17900;16150;16200;327990
09-09-2008 00:00:00;16000;17600;14750;14878;670442
10-09-2008 00:00:00;14878;17600;14849;15049;568544
11-09-2008 00:00:00;15049;15700;14700;15600;329097
12-09-2008 00:00:00;15600;16900;15500;16771;634087
15-09-2008 00:00:00;16771;16400;15000;15193;809687
16-09-2008 00:00:00;15193;16400;14000;14595;721109
17-09-2008 00:00:00;14595;16400;13400;13799;388960
22-09-2008 00:00:00;15122;15890;14800;15284;904025
23-09-2008 00:00:00;15284;15300;14650;14739;440700
24-09-2008 00:00:00;14739;15250;14650;14694;229990
25-09-2008 00:00:00;14694;15600;14553;15473;454547
26-09-2008 00:00:00;15473;15074;14500;14749;345930
29-09-2008 00:00:00;14749;14899;12751;13049;389525
30-09-2008 00:00:00;13049;14899;13278;14182;618096
01-10-2008 00:00:00;14182;14200;13530;14041;329784
02-10-2008 00:00:00;12900;14755;11600;11755;1890937
03-10-2008 00:00:00;11755;13855;11000;11087;2007420
06-10-2008 00:00:00;11087;13853;9300;10520;1167562
07-10-2008 00:00:00;10520;14100;9850;9858,4;594474
08-10-2008 00:00:00;9795;14101;8873,9;9938,2;1268020
09-10-2008 00:00:00;9938,2;10801;9600;9778,5;1085935
10-10-2008 00:00:00;8799;9950;8500;9468,7;1783978
13-10-2008 00:00:00;9468,7;11650;10299;11555;1247097
14-10-2008 00:00:00;13000;13500;9361,6;12312;1437201
15-10-2008 00:00:00;12312;13350;11200;11616;728015
16-10-2008 00:00:00;11616;11990;10650;11002;1002118
17-10-2008 00:00:00;11000;12400;10800;11848;924697
20-10-2008 00:00:00;11848;12999;12251;12964;972357
21-10-2008 00:00:00;12700;13300;12501;13130;597260
22-10-2008 00:00:00;12680,5;13200;11900;11935;793231
23-10-2008 00:00:00;11935;13200;10900;11526;1220065
24-10-2008 00:00:00;11526;12617;10200;11050;647079
27-10-2008 00:00:00;10800;12285;10600;11453;512464
28-10-2008 00:00:00;12030;12500;11334;12429;945741
29-10-2008 00:00:00;13350;13350;12820;13094;1310070
30-10-2008 00:00:00;13301;14201;13200;14023;1733492
03-11-2008 00:00:00;14550;15330;14397;14523;1315476
04-11-2008 00:00:00;14850;16100;14500;15997;1409374
05-11-2008 00:00:00;16101;16450;14997;15081;894574
06-11-2008 00:00:00;15081;15505;13420;13500;1188648
07-11-2008 00:00:00;13500;15600;13550;14281;1037319
10-11-2008 00:00:00;14701;15505;14701;15204;1191627
11-11-2008 00:00:00;15000;15000;14200;14817;940536
12-11-2008 00:00:00;15011;15200;14010;14139;686406
13-11-2008 00:00:00;14139;14600;13700;14495;2288281
14-11-2008 00:00:00;14495;14950;14600;14827;1561225
17-11-2008 00:00:00;14599;14615;13800;14099;513157
18-11-2008 00:00:00;13988;14615;13500;13854;995275
19-11-2008 00:00:00;13854;14615;13550;13581;910697
20-11-2008 00:00:00;13350;14250;12200;12667;1373209
21-11-2008 00:00:00;13000;14000;12450;12659;863108
24-11-2008 00:00:00;12659;14251;13051;13942;1619536
25-11-2008 00:00:00;13990;14200;13600;14098;1364438
26-11-2008 00:00:00;14098;14800;13550;14695;1544811
27-11-2008 00:00:00;14695;14795;14400;14760;403246
28-11-2008 00:00:00;14760;14900;14500;14811;1031797
01-12-2008 00:00:00;14600;14600;14100;14147;339564
02-12-2008 00:00:00;14000;14250;13500;13699;904835
03-12-2008 00:00:00;13699;14250;13450;13748;460909
04-12-2008 00:00:00;13748;14250;13551;13598;514650
05-12-2008 00:00:00;13598;14000;13300;13987;641913
09-12-2008 00:00:00;14562;15650;14510;14648;2246736
10-12-2008 00:00:00;14610;15160;14610;14932;734426
11-12-2008 00:00:00;14950;15480;14725;14792;1381744
12-12-2008 00:00:00;14300;15330;14000;15240;1641068
15-12-2008 00:00:00;15200;15499;14999;15352;700629
16-12-2008 00:00:00;15352;16100;15450;16074;1213050
17-12-2008 00:00:00;16100;16501;15850;16451;1021571
18-12-2008 00:00:00;16449;16500;15705;15795;859867
19-12-2008 00:00:00;15474;16100;15450;15474;807514
22-12-2008 00:00:00;15474;16400;14650;14694;538110
23-12-2008 00:00:00;14694;15700;14780;14901;670379
24-12-2008 00:00:00;14901;15700;14750;14850;94575
26-12-2008 00:00:00;14850;15351;14900;15124;209546
29-12-2008 00:00:00;15124;15380;15100;15273;543795
30-12-2008 00:00:00;15273;15736;15250;15307;659699
02-01-2009 00:00:00;15307;16250;15200;16220;996946
05-01-2009 00:00:00;16301;16450;15950;16207;677425
06-01-2009 00:00:00;16250;17300;16250;17004;1051380
07-01-2009 00:00:00;17004;16950;16302;16468;537106
08-01-2009 00:00:00;16500;16755;15900;16454;411217
09-01-2009 00:00:00;16454;16900;16400;16842;351803
12-01-2009 00:00:00;16842;16850;16180;16236;735337
13-01-2009 00:00:00;16236;16450;16001;16195;615928
14-01-2009 00:00:00;16195;16450;15800;15891;619486
15-01-2009 00:00:00;15891;16250;15600;16062;808240
16-01-2009 00:00:00;16400;16550;16105;16492;655256
19-01-2009 00:00:00;16492;16550;16300;16528;81236
20-01-2009 00:00:00;16528;16750;16151;16231;493025
21-01-2009 00:00:00;16231;16555;15900;16069;546646
22-01-2009 00:00:00;16150;16555;15950;16278;500639
23-01-2009 00:00:00;16278;16500;15850;16450;531838
26-01-2009 00:00:00;16450;16900;15800;16750;447417
27-01-2009 00:00:00;16750;16890;16680;16835;306487
28-01-2009 00:00:00;16902;17115;16900;16999;391100
29-01-2009 00:00:00;16999;17150;16800;17048;249183
30-01-2009 00:00:00;17048;17099;16800;16816;876806
02-02-2009 00:00:00;16816;17050;16501;17017;178613
03-02-2009 00:00:00;17017;17649;17000;17582;520534
04-02-2009 00:00:00;17600;17950;17600;17703;486092
05-02-2009 00:00:00;17703;18020;17500;18002;532833
06-02-2009 00:00:00;18100;18850;18000;18835;920019
09-02-2009 00:00:00;18835;19690;18800;18997;552556
10-02-2009 00:00:00;18999;19210;18200;18298;594874
11-02-2009 00:00:00;18350;19210;17550;17856;330304
12-02-2009 00:00:00;17900;19302;17400;18159;476612
13-02-2009 00:00:00;18159;18601;18200;18462;173571
16-02-2009 00:00:00;18500;18500;18199;18333;66927
17-02-2009 00:00:00;18300;18300;17301;17323;778981
18-02-2009 00:00:00;17320;17900;17200;17879;408407
19-02-2009 00:00:00;18003;18500;18003;18188;357010
20-02-2009 00:00:00;18188;18200;17750;18053;298955
23-02-2009 00:00:00;18053;18405;16800;16957;628183
24-02-2009 00:00:00;17169;17900;16780;17707;487698
25-02-2009 00:00:00;17850;18000;17250;17342;792814
26-02-2009 00:00:00;17342;17652;17400;17428;746430
27-02-2009 00:00:00;17428;17650;16889;17058;443750
02-03-2009 00:00:00;16998;17058;16150;16257;553019
