COPEC

Fecha;Open;High;Low;Close;Volume
24-07-2012 00:00:00;7171,9;7180;7080;7089,8;102986
25-07-2012 00:00:00;7089,8;7130;6930;6948,7;285934
26-07-2012 00:00:00;6948,7;7025;6930;6946,7;499642
27-07-2012 00:00:00;6946,7;7175,9;6900;7143,7;377558
30-07-2012 00:00:00;7100,5;7150;7000;7035,3;409913
31-07-2012 00:00:00;7100;7100;6950;7020,1;309068
01-08-2012 00:00:00;7020,1;7039,6;6890;6911,4;192680
02-08-2012 00:00:00;6889;6911;6720;6734,7;488928
03-08-2012 00:00:00;6734,7;7000;6730,5;6999,4;469308
06-08-2012 00:00:00;6999,4;7000;6880;6943,2;229009
07-08-2012 00:00:00;6943,2;6943,2;6800;6801,8;107047
08-08-2012 00:00:00;6781;6900;6781;6874,7;106926
09-08-2012 00:00:00;6874,7;6980;6875;6979;660887
10-08-2012 00:00:00;6979;6984;6900;6980,5;454284
13-08-2012 00:00:00;6980,5;7000;6910;6969,7;108786
14-08-2012 00:00:00;6969,7;7040;6915;6997,7;382292
16-08-2012 00:00:00;6997,7;7030;6950;7002,5;445207
17-08-2012 00:00:00;7002,5;7101;6932,5;7080,5;217148
20-08-2012 00:00:00;7080,5;7250;7040;7130,4;211923
21-08-2012 00:00:00;7130,4;7189,9;7015;7056,5;604954
22-08-2012 00:00:00;7056,5;7090;6950;6965,5;186858
23-08-2012 00:00:00;6965,5;7128;6900,1;7118,7;422203
24-08-2012 00:00:00;7118,7;7121;6930;6959,8;153774
27-08-2012 00:00:00;6959,8;6979,1;6850;6850;92951
28-08-2012 00:00:00;6850;6900;6824,9;6833;587616
29-08-2012 00:00:00;6833;6874;6815;6822,1;473076
30-08-2012 00:00:00;6822,1;6805;6730;6763,5;184127
31-08-2012 00:00:00;6749;6950;6730;6917,6;804465
03-09-2012 00:00:00;6900;6921,8;6780;6881,7;324033
04-09-2012 00:00:00;6950;6950;6800;6823,6;424857
05-09-2012 00:00:00;6823,6;6874;6755,4;6788,9;389553
06-09-2012 00:00:00;6788,9;6890;6743,1;6763,8;819914
07-09-2012 00:00:00;6763,8;6825;6760;6807,6;562141
10-09-2012 00:00:00;6807,6;6870;6800;6855,1;456635
11-09-2012 00:00:00;6855,1;6890;6801;6825;354592
12-09-2012 00:00:00;6825;6880;6810;6839,6;260245
13-09-2012 00:00:00;6839,6;6890;6807;6884,4;577554
14-09-2012 00:00:00;6950;7050;6870;6982,3;818288
20-09-2012 00:00:00;6982,3;7000;6821;6930,5;900908
21-09-2012 00:00:00;6930,5;6953;6900;6928,9;263806
24-09-2012 00:00:00;6928,9;6945;6830;6878,7;331011
25-09-2012 00:00:00;6878,7;6970;6880;6916,4;554115
26-09-2012 00:00:00;6916,4;7000;6850;6970,8;301718
27-09-2012 00:00:00;6970,8;7000;6915;6980,9;496358
