CAP

Fecha;Open;High;Low;Close;Volume
24-04-2008 00:00:00;16016;16100;15790;16100;82789
25-04-2008 00:00:00;16100;16200;15790;15821;41025
28-04-2008 00:00:00;15821;15800;15600;15699;41481
29-04-2008 00:00:00;15699;15700;15400;15400;59599
30-04-2008 00:00:00;15400;15500;15344;15485;73989
02-05-2008 00:00:00;15485;15500;15310;15310;56766
05-05-2008 00:00:00;15310;15410;15250;15250;148330
06-05-2008 00:00:00;15250;15300;14999;14999;161452
07-05-2008 00:00:00;14999;15300;15100;15138;168740
08-05-2008 00:00:00;15138;15700;15100;15668;112135
09-05-2008 00:00:00;15668;16300;15511;16191;97525
12-05-2008 00:00:00;16191;16200;15800;15876;68407
13-05-2008 00:00:00;15876;16000;15500;15652;42595
14-05-2008 00:00:00;15652;16001;15660;15850;117758
15-05-2008 00:00:00;15850;15940;15800;15800;70704
16-05-2008 00:00:00;15800;16400;16000;16388;181986
19-05-2008 00:00:00;16388;16500;16000;16000;103714
20-05-2008 00:00:00;16000;16000;15850;15911;183458
22-05-2008 00:00:00;15911;16000;15820;15990;37551
23-05-2008 00:00:00;15990;16000;15851;15922;47092
26-05-2008 00:00:00;15922;16230;16000;16190;61898
27-05-2008 00:00:00;16200;16500;16150;16372;103418
28-05-2008 00:00:00;16372;16450;16202;16297;51971
29-05-2008 00:00:00;16297;16600;16299;16360;160553
30-05-2008 00:00:00;16360;16500;16000;16103;93286
02-06-2008 00:00:00;16103;16201;16102;16150;49771
03-06-2008 00:00:00;16150;16160;15900;15983;81482
04-06-2008 00:00:00;15983;16250;15984;16219;196862
05-06-2008 00:00:00;16219;18850;16250;18521;656140
06-06-2008 00:00:00;18521;19800;17900;18106;681698
09-06-2008 00:00:00;18106;19400;18301;18900;351397
10-06-2008 00:00:00;18900;18900;18400;18451;144426
11-06-2008 00:00:00;18451;19100;18000;18964;495335
12-06-2008 00:00:00;18964;19500;19001;19100;624689
13-06-2008 00:00:00;19100;19600;19200;19293;277761
16-06-2008 00:00:00;19293;19500;19020;19145;238418
17-06-2008 00:00:00;19280;20001;19250;19989;279925
18-06-2008 00:00:00;20050;21900;20000;21778;476662
19-06-2008 00:00:00;21851;24334;21851;22343;663932
20-06-2008 00:00:00;22343;23000;20500;21348;356737
23-06-2008 00:00:00;21602;22500;21602;22400;250277
24-06-2008 00:00:00;22420;25150;22420;24901;823912
25-06-2008 00:00:00;25600;27050;24000;24800;610171
26-06-2008 00:00:00;24790;25650;24000;24499;390339
27-06-2008 00:00:00;24499;24600;23150;23756;278469
30-06-2008 00:00:00;23700;24800;23750;24197;219999
01-07-2008 00:00:00;24197;24300;23200;23865;244415
02-07-2008 00:00:00;23865;24150;22100;22243;226052
03-07-2008 00:00:00;22300;22300;19997;20498;345340
04-07-2008 00:00:00;20498;21400;20298;20313;96525
07-07-2008 00:00:00;20313;21200;20600;20848;169127
08-07-2008 00:00:00;20848;20900;20300;20514;85406
09-07-2008 00:00:00;20514;20800;20199;20227;254511
10-07-2008 00:00:00;20227;20500;19898;20299;143163
11-07-2008 00:00:00;20299;20800;18400;18832;254054
14-07-2008 00:00:00;18832;20000;19000;19590;378982
15-07-2008 00:00:00;19450;19600;19000;19268;1466227
17-07-2008 00:00:00;19800;20100;18900;19000;122192
18-07-2008 00:00:00;19000;19200;18399;18800;163295
21-07-2008 00:00:00;18800;19001;18450;18499;69472
22-07-2008 00:00:00;18500;18600;18001;18049;96183
23-07-2008 00:00:00;18049;18551;18100;18206;74700
24-07-2008 00:00:00;18206;18250;18000;18101;40261
25-07-2008 00:00:00;18101;18750;18170;18750;88724
28-07-2008 00:00:00;18750;19550;18750;19300;92661
29-07-2008 00:00:00;19300;19800;19500;19678;370436
30-07-2008 00:00:00;19850;20900;19850;20850;205367
31-07-2008 00:00:00;20850;21300;20401;21133;193688
01-08-2008 00:00:00;21133;22000;20900;21001;124911
04-08-2008 00:00:00;21001;21400;20100;20132;155566
05-08-2008 00:00:00;20132;20800;20349;20374;252978
06-08-2008 00:00:00;20374;20950;20301;20393;69307
07-08-2008 00:00:00;20393;20550;19900;20385;182075
08-08-2008 00:00:00;20385;20350;19900;19991;136563
11-08-2008 00:00:00;20000;20000;18810;19152;114929
12-08-2008 00:00:00;19152;19160;18495;18500;124385
13-08-2008 00:00:00;18500;18500;17800;17939;357664
14-08-2008 00:00:00;17939;18800;17850;18100;151414
18-08-2008 00:00:00;18100;18300;17680;17698;155809
19-08-2008 00:00:00;17698;17680;17200;17300;249938
20-08-2008 00:00:00;17300;17500;17100;17153;100341
21-08-2008 00:00:00;17501;17888;17501;17814;189176
22-08-2008 00:00:00;17814;18300;17599;18125;128248
25-08-2008 00:00:00;18125;18600;17750;17763;33339
26-08-2008 00:00:00;17763;18401;17750;18173;135195
27-08-2008 00:00:00;18210;20000;18251;18603;131986
28-08-2008 00:00:00;18603;19200;18800;18983;191474
29-08-2008 00:00:00;18983;19150;18540;18708;179754
01-09-2008 00:00:00;18708;18708;18000;18106;35133
02-09-2008 00:00:00;18000;18000;17501;17556;100029
03-09-2008 00:00:00;17400;17400;16900;16999;314581
04-09-2008 00:00:00;16999;17005;16000;16200;252836
05-09-2008 00:00:00;16200;16000;15400;15766;372710
08-09-2008 00:00:00;15766;16200;14800;14845;157828
09-09-2008 00:00:00;14799;14799;13600;13645;503561
10-09-2008 00:00:00;13645;14150;13250;13952;412559
11-09-2008 00:00:00;13952;14400;13500;14295;356914
12-09-2008 00:00:00;14295;15600;14450;15503;349328
15-09-2008 00:00:00;14977;15501;14400;15033;391933
16-09-2008 00:00:00;15033;15000;14100;14382;155381
17-09-2008 00:00:00;14382;14399;13200;13647;191849
22-09-2008 00:00:00;13647;15502;14356;14428;485839
23-09-2008 00:00:00;14428;14600;14150;14549;188981
24-09-2008 00:00:00;14549;15000;14650;14719;155854
25-09-2008 00:00:00;14719;15150;14720;14987;127973
26-09-2008 00:00:00;14987;14950;14500;14651;130052
29-09-2008 00:00:00;14651;14500;13300;13479;193060
30-09-2008 00:00:00;13479;14100;13500;13842;418632
01-10-2008 00:00:00;13842;13879;13400;13471;174600
02-10-2008 00:00:00;13444;13481;11750;11790;195398
03-10-2008 00:00:00;11790;12500;11100;11154;416395
06-10-2008 00:00:00;10830;10830;9149;9630,6;472343
07-10-2008 00:00:00;10000;10100;9000;9110,4;356340
08-10-2008 00:00:00;9110,4;9175;8000;8606,6;893584
09-10-2008 00:00:00;8606,6;9300;8500;8500,8;872319
10-10-2008 00:00:00;7990;8150;7199;7812,6;481572
13-10-2008 00:00:00;7812,6;9200;8399;8883,5;852277
14-10-2008 00:00:00;8883,5;10150;9290;9362,6;714781
15-10-2008 00:00:00;9200;10500;8600;9332,9;212831
16-10-2008 00:00:00;9332,9;9500;8700;9190,2;179871
17-10-2008 00:00:00;9190,2;9370;8950;9065,4;304750
20-10-2008 00:00:00;9065,4;9700;9330;9633,6;288515
21-10-2008 00:00:00;9600;9600;9270;9400,7;166350
22-10-2008 00:00:00;9270;9270;8600;8613,3;147265
23-10-2008 00:00:00;8613,3;8800;8100;8300;148983
24-10-2008 00:00:00;7994;7999;7500;7682,7;299238
27-10-2008 00:00:00;7487;7710;7250;7394,6;255992
28-10-2008 00:00:00;7394,6;8502,1;7185;7369,4;488265
29-10-2008 00:00:00;7369,4;7799;7512;7706,2;1194135
30-10-2008 00:00:00;7706,2;8200;7740;8054,4;476559
03-11-2008 00:00:00;8110;8450;8101;8364,5;913468
04-11-2008 00:00:00;8364,5;9300;8511;9260,9;422159
05-11-2008 00:00:00;9260,9;9250;8600;8627,7;522020
06-11-2008 00:00:00;8499;8499;7901;8050;650385
07-11-2008 00:00:00;8050;8499;7950;8281,2;250816
10-11-2008 00:00:00;8702,5;9300;8702,5;8782,1;803221
11-11-2008 00:00:00;8750;8750;8350;8551,6;387582
12-11-2008 00:00:00;8600;8700;8101;8192;281639
13-11-2008 00:00:00;8192;8640;8050;8536,1;201579
14-11-2008 00:00:00;8536,1;8700;8450;8633,1;87695
17-11-2008 00:00:00;8633,1;8550;8250,1;8545,2;55280
18-11-2008 00:00:00;8545,2;8460;8250;8349,8;173390
19-11-2008 00:00:00;8349,8;8349;8050;8110,7;73188
20-11-2008 00:00:00;8110,7;8101;7400,1;7607,7;208705
21-11-2008 00:00:00;7901;8000;7400;7550;245929
24-11-2008 00:00:00;7950;7950;7600;7656,6;150649
25-11-2008 00:00:00;7656,6;7850;7520;7595,1;281379
26-11-2008 00:00:00;7595,1;8150;7450;7994,2;298942
27-11-2008 00:00:00;7994;8199;7900;8179,8;251255
28-11-2008 00:00:00;8179,8;8100;7905;8016,8;220313
01-12-2008 00:00:00;8000;8000;7550;7638,6;205347
02-12-2008 00:00:00;7602;7635;7150;7240,1;360153
03-12-2008 00:00:00;7300;7300;6800;6982,2;591100
04-12-2008 00:00:00;6982,2;7100;6850;6942,6;240587
05-12-2008 00:00:00;6942,6;6950;6651;6752,3;214605
09-12-2008 00:00:00;6752,3;7300;6801;6861,1;365076
10-12-2008 00:00:00;6861,1;7000;6850;6852,5;209287
11-12-2008 00:00:00;6852,5;7051;6851;6994,9;115518
12-12-2008 00:00:00;6994,9;6950;6610;6950;345307
15-12-2008 00:00:00;6950;7000;6940;6950;320846
16-12-2008 00:00:00;6950;7095;6870;7037,2;367679
17-12-2008 00:00:00;7037,2;7250;6850;7149,8;820717
18-12-2008 00:00:00;7149,8;7500;7161;7383,8;722891
19-12-2008 00:00:00;7288;7600;7260;7288;329377
22-12-2008 00:00:00;7260;7448;7030;7037,6;85337
23-12-2008 00:00:00;7037,6;7050;6701;6817,4;151382
24-12-2008 00:00:00;6817,4;6885;6700;6718,2;120231
26-12-2008 00:00:00;6718,2;6850;6650;6716,7;211848
29-12-2008 00:00:00;6716,7;6850;6680;6735,8;134790
30-12-2008 00:00:00;6735,8;6745;6640;6670,4;275601
02-01-2009 00:00:00;6670,4;7150;6670,6;7121,9;242713
05-01-2009 00:00:00;7121,9;7450;6970;7414,4;360548
06-01-2009 00:00:00;7500;7730;7500;7721;558410
07-01-2009 00:00:00;7730;7730;7510;7620,5;196202
08-01-2009 00:00:00;7725;7725;7477;7692,4;116120
09-01-2009 00:00:00;7692,4;7900;7690;7822,2;158255
12-01-2009 00:00:00;7822,2;7830,9;7550;7560,8;92073
13-01-2009 00:00:00;7560,8;7594;7400;7458;624583
14-01-2009 00:00:00;7458;7480;7300;7451;738674
15-01-2009 00:00:00;7451;7555;7250;7496;108172
16-01-2009 00:00:00;7496;7790;7615;7705,3;83230
19-01-2009 00:00:00;7705,3;7800;7580;7676,2;110455
20-01-2009 00:00:00;7676,2;7753;7500;7509,2;135491
21-01-2009 00:00:00;7509,2;7550;7450;7502,9;152898
22-01-2009 00:00:00;7502,9;7700;7450;7648,4;244372
23-01-2009 00:00:00;7648,4;7650;7450;7600;111956
26-01-2009 00:00:00;7600;7800;7600;7660,9;170848
27-01-2009 00:00:00;7660,9;7810;7680;7734,4;238800
28-01-2009 00:00:00;7850;8001;7800;8000;305166
29-01-2009 00:00:00;8000;8075;7852;8031,6;752250
30-01-2009 00:00:00;8000;8101;7910;8002,4;303904
02-02-2009 00:00:00;8002,4;8050;7790;7941,9;675336
03-02-2009 00:00:00;7941,9;8070;7860;8031,3;473556
04-02-2009 00:00:00;8031,3;8390;8049;8299,7;418413
05-02-2009 00:00:00;8299,7;8898;8350;8859,5;543569
06-02-2009 00:00:00;8935;9200;8935;9130,1;483535
09-02-2009 00:00:00;9140;9350,1;9005,1;9174,7;507334
10-02-2009 00:00:00;9200;9300;8801;8826,3;320372
11-02-2009 00:00:00;8826,3;9050;8850;8990;214162
12-02-2009 00:00:00;9000;9290;8799;9222,1;254093
13-02-2009 00:00:00;9360;9500;9200;9344,3;319033
16-02-2009 00:00:00;9344,3;9710;9200;9601,2;242719
17-02-2009 00:00:00;9550;9550;9210,1;9426;10211740
18-02-2009 00:00:00;9426;9602;9400;9431;450282
19-02-2009 00:00:00;9450;9600;9299;9299;187820
20-02-2009 00:00:00;9299;9299;9000;9112,7;221309
23-02-2009 00:00:00;9112,7;9200;8600;8609;227742
24-02-2009 00:00:00;8609;8500;8100;8363,8;481959
25-02-2009 00:00:00;8363,8;8500;8100;8454,3;209577
26-02-2009 00:00:00;8500;8600;8300;8337,9;134791
27-02-2009 00:00:00;8337,9;8350;8100;8137,6;597105
02-03-2009 00:00:00;8137,6;8137,6;7701;7721,6;594260
03-03-2009 00:00:00;7700;8000;7700;7870,3;106059
04-03-2009 00:00:00;7870,3;8350;7802;8289,7;516204
05-03-2009 00:00:00;8250;8250;7990;8131,9;201852
06-03-2009 00:00:00;8131,9;8300;8020;8195,9;270076
